workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d5_k155,1,3,781250,781250,156250,756.306,180.677,480.724,0.000,52.897,38.181
cube_d5_k155,1,4,156250,156250,31250,155.022,32.658,71.197,0.000,11.393,7.302
cube_d5_k155,1,5,31250,31250,6250,26.537,2.679,9.860,0.000,2.156,1.036
cube_d5_k155,1,6,6250,6250,1250,4.259,0.398,1.225,0.000,0.347,0.200
cube_d5_k155,1,7,1250,1250,250,0.704,0.063,0.231,0.000,0.068,0.039
cube_d5_k155,1,8,250,250,50,0.139,0.013,0.048,0.000,0.017,0.009
cube_d5_k155,1,9,50,50,10,0.029,0.004,0.013,0.000,0.005,0.002
cube_d5_k155,1,10,10,10,2,0.007,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,1,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,1,0,310,22343250,7447750,12.795,25.879,5806.678,0.000,1712.513,1427.803
cube_d5_k155,1,1,7447750,7447750,3697750,7211.510,1685.197,3804.950,0.000,678.940,612.648
cube_d5_k155,1,2,3697750,3697750,781250,3561.880,863.728,2380.278,0.000,252.345,176.779
cube_d5_k155,1,3,781250,781250,156250,760.373,183.024,479.713,0.000,51.102,38.492
cube_d5_k155,1,4,156250,156250,31250,155.855,33.040,71.061,0.000,11.242,7.352
cube_d5_k155,1,5,31250,31250,6250,26.666,2.667,9.788,0.000,2.109,0.995
cube_d5_k155,1,6,6250,6250,1250,4.267,0.420,1.277,0.000,0.394,0.202
cube_d5_k155,1,7,1250,1250,250,0.730,0.064,0.238,0.000,0.070,0.039
cube_d5_k155,1,8,250,250,50,0.138,0.014,0.048,0.000,0.016,0.009
cube_d5_k155,1,9,50,50,10,0.029,0.004,0.013,0.000,0.005,0.002
cube_d5_k155,1,10,10,10,2,0.007,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,1,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,1,0,310,22343250,7447750,12.975,25.753,5814.478,0.000,1718.127,1428.297
cube_d5_k155,1,1,7447750,7447750,3697750,7232.021,1693.387,3803.191,0.000,682.530,614.177
cube_d5_k155,1,2,3697750,3697750,781250,3553.115,862.630,2377.310,0.000,252.327,178.373
cube_d5_k155,1,3,781250,781250,156250,759.583,182.280,477.035,0.000,51.308,38.202
cube_d5_k155,1,4,156250,156250,31250,155.434,33.024,70.505,0.000,11.118,7.276
cube_d5_k155,1,5,31250,31250,6250,26.610,2.729,9.702,0.000,2.068,1.054
cube_d5_k155,1,6,6250,6250,1250,4.255,0.390,1.303,0.000,0.351,0.235
cube_d5_k155,1,7,1250,1250,250,0.706,0.064,0.238,0.000,0.069,0.039
cube_d5_k155,1,8,250,250,50,0.141,0.013,0.051,0.000,0.019,0.009
cube_d5_k155,1,9,50,50,10,0.029,0.004,0.013,0.000,0.005,0.002
cube_d5_k155,1,10,10,10,2,0.007,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,1,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,1,0,310,22343250,7447750,12.993,25.750,5815.443,0.000,1719.750,1429.284
cube_d5_k155,1,1,7447750,7447750,3697750,7217.348,1693.006,3771.859,0.000,678.422,613.577
cube_d5_k155,1,2,3697750,3697750,781250,3565.466,864.233,2359.220,0.000,252.001,177.528
cube_d5_k155,1,3,781250,781250,156250,759.598,182.225,472.658,0.000,51.625,38.124
cube_d5_k155,1,4,156250,156250,31250,155.356,32.804,69.862,0.000,10.904,7.313
cube_d5_k155,1,5,31250,31250,6250,26.529,2.684,9.708,0.000,2.222,1.003
cube_d5_k155,1,6,6250,6250,1250,4.208,0.398,1.277,0.000,0.339,0.206
cube_d5_k155,1,7,1250,1250,250,0.707,0.064,0.267,0.000,0.086,0.049
cube_d5_k155,1,8,250,250,50,0.152,0.014,0.048,0.000,0.016,0.009
cube_d5_k155,1,9,50,50,10,0.029,0.004,0.013,0.000,0.005,0.002
cube_d5_k155,1,10,10,10,2,0.007,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,1,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,2,0,310,22343250,7447750,21.977,29.999,3065.141,0.000,869.000,813.070
cube_d5_k155,2,1,7447750,7447750,3697750,3093.811,659.086,2016.452,0.000,326.356,388.824
cube_d5_k155,2,2,3697750,3697750,781250,1692.871,364.057,1254.275,0.000,128.343,101.819
cube_d5_k155,2,3,781250,781250,156250,375.457,85.460,246.018,0.000,24.900,20.697
cube_d5_k155,2,4,156250,156250,31250,76.202,16.166,36.590,0.000,5.044,4.903
cube_d5_k155,2,5,31250,31250,6250,14.671,2.019,7.690,0.000,1.876,0.950
cube_d5_k155,2,6,6250,6250,1250,2.843,0.580,1.154,0.000,0.355,0.193
cube_d5_k155,2,7,1250,1250,250,0.570,0.162,0.290,0.000,0.079,0.045
cube_d5_k155,2,8,250,250,50,0.141,0.027,0.058,0.000,0.020,0.010
cube_d5_k155,2,9,50,50,10,0.031,0.006,0.015,0.000,0.005,0.002
cube_d5_k155,2,10,10,10,2,0.006,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,2,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,2,0,310,22343250,7447750,6.552,13.185,3384.377,0.000,827.008,810.422
cube_d5_k155,2,1,7447750,7447750,3697750,3907.354,865.629,1996.922,0.000,327.897,386.735
cube_d5_k155,2,2,3697750,3697750,781250,1989.531,454.365,1276.705,0.000,122.205,101.072
cube_d5_k155,2,3,781250,781250,156250,417.662,100.206,248.538,0.000,24.396,20.648
cube_d5_k155,2,4,156250,156250,31250,79.731,14.332,36.505,0.000,5.203,4.833
cube_d5_k155,2,5,31250,31250,6250,14.884,1.649,7.807,0.000,1.925,0.944
cube_d5_k155,2,6,6250,6250,1250,2.915,0.635,1.239,0.000,0.380,0.208
cube_d5_k155,2,7,1250,1250,250,0.585,0.160,0.291,0.000,0.077,0.043
cube_d5_k155,2,8,250,250,50,0.128,0.035,0.079,0.000,0.023,0.016
cube_d5_k155,2,9,50,50,10,0.029,0.007,0.015,0.000,0.005,0.002
cube_d5_k155,2,10,10,10,2,0.008,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,2,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,2,0,310,22343250,7447750,6.618,13.301,3323.936,0.000,826.075,809.388
cube_d5_k155,2,1,7447750,7447750,3697750,3948.921,901.626,2008.600,0.000,328.004,387.172
cube_d5_k155,2,2,3697750,3697750,781250,2001.013,465.593,1279.674,0.000,121.991,101.140
cube_d5_k155,2,3,781250,781250,156250,412.156,98.469,250.055,0.000,24.731,20.450
cube_d5_k155,2,4,156250,156250,31250,79.921,14.189,37.069,0.000,5.172,4.966
cube_d5_k155,2,5,31250,31250,6250,14.741,1.768,7.942,0.000,2.008,0.932
cube_d5_k155,2,6,6250,6250,1250,3.022,0.581,1.234,0.000,0.355,0.201
cube_d5_k155,2,7,1250,1250,250,0.589,0.160,0.301,0.000,0.082,0.045
cube_d5_k155,2,8,250,250,50,0.150,0.028,0.073,0.000,0.022,0.012
cube_d5_k155,2,9,50,50,10,0.034,0.007,0.016,0.000,0.005,0.002
cube_d5_k155,2,10,10,10,2,0.008,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,2,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,2,0,310,22343250,7447750,6.582,13.217,3513.510,0.000,825.393,809.494
cube_d5_k155,2,1,7447750,7447750,3697750,3969.893,911.020,2006.585,0.000,329.694,386.680
cube_d5_k155,2,2,3697750,3697750,781250,1994.671,468.349,1270.351,0.000,121.538,100.187
cube_d5_k155,2,3,781250,781250,156250,413.321,98.814,250.346,0.000,25.659,20.051
cube_d5_k155,2,4,156250,156250,31250,80.700,14.463,37.074,0.000,5.253,4.928
cube_d5_k155,2,5,31250,31250,6250,14.833,1.716,7.759,0.000,1.896,0.941
cube_d5_k155,2,6,6250,6250,1250,3.060,0.574,1.286,0.000,0.414,0.185
cube_d5_k155,2,7,1250,1250,250,0.596,0.157,0.298,0.000,0.078,0.046
cube_d5_k155,2,8,250,250,50,0.154,0.032,0.072,0.000,0.021,0.013
cube_d5_k155,2,9,50,50,10,0.032,0.006,0.016,0.000,0.005,0.002
cube_d5_k155,2,10,10,10,2,0.008,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,2,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,2,0,310,22343250,7447750,6.632,13.265,3447.628,0.000,828.425,809.996
cube_d5_k155,2,1,7447750,7447750,3697750,3968.847,912.295,1998.521,0.000,328.785,387.521
cube_d5_k155,2,2,3697750,3697750,781250,2004.996,469.149,1274.278,0.000,121.733,101.805
cube_d5_k155,2,3,781250,781250,156250,415.022,99.005,248.417,0.000,24.417,20.491
cube_d5_k155,2,4,156250,156250,31250,80.324,14.028,36.685,0.000,5.179,4.946
cube_d5_k155,2,5,31250,31250,6250,15.051,1.787,8.077,0.000,1.909,0.933
cube_d5_k155,2,6,6250,6250,1250,2.948,0.568,1.234,0.000,0.332,0.203
cube_d5_k155,2,7,1250,1250,250,0.614,0.155,0.295,0.000,0.080,0.043
cube_d5_k155,2,8,250,250,50,0.151,0.027,0.075,0.000,0.020,0.014
cube_d5_k155,2,9,50,50,10,0.035,0.008,0.019,0.000,0.007,0.003
cube_d5_k155,2,10,10,10,2,0.009,0.002,0.007,0.000,0.004,0.001
cube_d5_k155,2,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,2,0,310,22343250,7447750,6.614,13.267,3575.712,0.000,825.411,809.529
cube_d5_k155,2,1,7447750,7447750,3697750,3982.578,916.280,2007.131,0.000,330.395,388.632
cube_d5_k155,2,2,3697750,3697750,781250,1999.922,468.982,1273.411,0.000,121.685,101.012
cube_d5_k155,2,3,781250,781250,156250,414.073,98.663,242.749,0.000,25.131,20.611
cube_d5_k155,2,4,156250,156250,31250,79.865,14.074,37.138,0.000,5.519,4.811
cube_d5_k155,2,5,31250,31250,6250,14.727,1.723,7.871,0.000,2.004,0.944
cube_d5_k155,2,6,6250,6250,1250,3.120,0.576,1.243,0.000,0.347,0.201
cube_d5_k155,2,7,1250,1250,250,0.589,0.161,0.303,0.000,0.082,0.043
cube_d5_k155,2,8,250,250,50,0.152,0.027,0.073,0.000,0.018,0.013
cube_d5_k155,2,9,50,50,10,0.033,0.007,0.014,0.000,0.005,0.002
cube_d5_k155,2,10,10,10,2,0.007,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,2,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,4,0,310,22343250,7447750,16.459,21.841,1576.594,0.000,449.237,461.541
cube_d5_k155,4,1,7447750,7447750,3697750,1525.867,315.337,993.804,0.000,167.092,219.323
cube_d5_k155,4,2,3697750,3697750,781250,884.245,187.853,634.481,0.000,68.947,54.473
cube_d5_k155,4,3,781250,781250,156250,199.257,45.283,120.927,0.000,13.632,10.508
cube_d5_k155,4,4,156250,156250,31250,38.054,7.335,21.798,0.000,3.031,2.378
cube_d5_k155,4,5,31250,31250,6250,8.514,1.489,5.392,0.000,1.598,0.518
cube_d5_k155,4,6,6250,6250,1250,1.997,0.532,0.990,0.000,0.332,0.125
cube_d5_k155,4,7,1250,1250,250,0.425,0.123,0.265,0.000,0.080,0.035
cube_d5_k155,4,8,250,250,50,0.135,0.043,0.071,0.000,0.023,0.014
cube_d5_k155,4,9,50,50,10,0.035,0.004,0.022,0.000,0.007,0.004
cube_d5_k155,4,10,10,10,2,0.006,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,4,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,4,0,310,22343250,7447750,4.590,9.429,1746.453,0.000,417.384,458.017
cube_d5_k155,4,1,7447750,7447750,3697750,2274.084,492.647,1139.925,0.000,165.383,231.339
cube_d5_k155,4,2,3697750,3697750,781250,1112.347,245.175,761.767,0.000,63.364,54.820
cube_d5_k155,4,3,781250,781250,156250,237.074,51.789,134.308,0.000,13.434,11.747
cube_d5_k155,4,4,156250,156250,31250,42.766,7.926,21.997,0.000,3.171,2.541
cube_d5_k155,4,5,31250,31250,6250,8.810,1.517,5.548,0.000,1.591,0.513
cube_d5_k155,4,6,6250,6250,1250,2.024,0.548,1.064,0.000,0.331,0.122
cube_d5_k155,4,7,1250,1250,250,0.397,0.125,0.273,0.000,0.082,0.035
cube_d5_k155,4,8,250,250,50,0.143,0.039,0.086,0.000,0.023,0.016
cube_d5_k155,4,9,50,50,10,0.029,0.008,0.016,0.000,0.006,0.002
cube_d5_k155,4,10,10,10,2,0.007,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,4,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,4,0,310,22343250,7447750,3.996,8.219,1757.816,0.000,417.318,456.141
cube_d5_k155,4,1,7447750,7447750,3697750,2310.175,513.895,1141.133,0.000,166.338,231.646
cube_d5_k155,4,2,3697750,3697750,781250,1129.949,258.793,756.015,0.000,62.651,55.492
cube_d5_k155,4,3,781250,781250,156250,234.312,51.822,131.835,0.000,13.535,11.204
cube_d5_k155,4,4,156250,156250,31250,42.329,7.648,23.256,0.000,3.207,2.791
cube_d5_k155,4,5,31250,31250,6250,9.622,2.002,5.859,0.000,1.720,0.561
cube_d5_k155,4,6,6250,6250,1250,2.221,0.505,1.219,0.000,0.376,0.135
cube_d5_k155,4,7,1250,1250,250,0.434,0.137,0.333,0.000,0.092,0.039
cube_d5_k155,4,8,250,250,50,0.145,0.040,0.088,0.000,0.023,0.017
cube_d5_k155,4,9,50,50,10,0.030,0.014,0.028,0.000,0.006,0.004
cube_d5_k155,4,10,10,10,2,0.009,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,4,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,4,0,310,22343250,7447750,3.982,8.228,1852.664,0.000,417.352,452.646
cube_d5_k155,4,1,7447750,7447750,3697750,2318.384,516.331,1140.962,0.000,166.254,231.266
cube_d5_k155,4,2,3697750,3697750,781250,1139.755,259.203,756.005,0.000,63.599,55.180
cube_d5_k155,4,3,781250,781250,156250,235.972,53.433,136.403,0.000,13.815,11.969
cube_d5_k155,4,4,156250,156250,31250,42.875,8.186,22.976,0.000,3.155,2.679
cube_d5_k155,4,5,31250,31250,6250,8.708,1.845,5.850,0.000,1.752,0.534
cube_d5_k155,4,6,6250,6250,1250,2.016,0.520,1.141,0.000,0.355,0.129
cube_d5_k155,4,7,1250,1250,250,0.430,0.352,0.325,0.000,0.088,0.041
cube_d5_k155,4,8,250,250,50,0.151,0.046,0.086,0.000,0.025,0.017
cube_d5_k155,4,9,50,50,10,0.030,0.020,0.025,0.000,0.006,0.004
cube_d5_k155,4,10,10,10,2,0.008,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,4,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,4,0,310,22343250,7447750,3.995,8.233,1844.353,0.000,417.270,453.007
cube_d5_k155,4,1,7447750,7447750,3697750,2328.632,518.414,1129.886,0.000,166.551,231.510
cube_d5_k155,4,2,3697750,3697750,781250,1144.009,260.058,761.104,0.000,63.405,55.889
cube_d5_k155,4,3,781250,781250,156250,236.800,50.842,133.180,0.000,13.405,11.825
cube_d5_k155,4,4,156250,156250,31250,41.049,8.079,22.361,0.000,3.147,2.540
cube_d5_k155,4,5,31250,31250,6250,8.819,1.571,5.646,0.000,1.663,0.523
cube_d5_k155,4,6,6250,6250,1250,1.974,0.448,1.079,0.000,0.337,0.125
cube_d5_k155,4,7,1250,1250,250,0.395,0.132,0.308,0.000,0.094,0.037
cube_d5_k155,4,8,250,250,50,0.140,0.039,0.085,0.000,0.024,0.016
cube_d5_k155,4,9,50,50,10,0.029,0.014,0.024,0.000,0.006,0.004
cube_d5_k155,4,10,10,10,2,0.010,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,4,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,4,0,310,22343250,7447750,3.998,8.271,1935.753,0.000,418.322,446.325
cube_d5_k155,4,1,7447750,7447750,3697750,2341.279,519.585,1127.824,0.000,166.249,230.818
cube_d5_k155,4,2,3697750,3697750,781250,1141.794,257.838,749.871,0.000,63.511,55.375
cube_d5_k155,4,3,781250,781250,156250,234.431,48.920,133.730,0.000,13.505,11.439
cube_d5_k155,4,4,156250,156250,31250,42.215,7.916,22.678,0.000,3.040,2.604
cube_d5_k155,4,5,31250,31250,6250,9.344,1.647,5.994,0.000,1.689,0.529
cube_d5_k155,4,6,6250,6250,1250,2.053,0.510,1.149,0.000,0.332,0.136
cube_d5_k155,4,7,1250,1250,250,0.403,0.126,0.321,0.000,0.115,0.040
cube_d5_k155,4,8,250,250,50,0.138,0.039,0.085,0.000,0.024,0.015
cube_d5_k155,4,9,50,50,10,0.030,0.009,0.017,0.000,0.006,0.002
cube_d5_k155,4,10,10,10,2,0.008,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,4,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,8,0,310,22343250,7447750,16.900,19.123,841.025,0.000,241.279,255.033
cube_d5_k155,8,1,7447750,7447750,3697750,818.276,174.980,524.086,0.000,89.092,114.382
cube_d5_k155,8,2,3697750,3697750,781250,461.458,102.298,345.476,0.000,41.997,29.161
cube_d5_k155,8,3,781250,781250,156250,106.089,24.265,63.911,0.000,7.625,6.864
cube_d5_k155,8,4,156250,156250,31250,20.377,4.409,13.748,0.000,1.644,1.289
cube_d5_k155,8,5,31250,31250,6250,4.374,0.996,3.712,0.000,1.455,0.339
cube_d5_k155,8,6,6250,6250,1250,1.284,0.352,0.840,0.000,0.302,0.083
cube_d5_k155,8,7,1250,1250,250,0.279,0.115,0.229,0.000,0.085,0.025
cube_d5_k155,8,8,250,250,50,0.080,0.036,0.069,0.000,0.022,0.013
cube_d5_k155,8,9,50,50,10,0.043,0.007,0.019,0.000,0.008,0.003
cube_d5_k155,8,10,10,10,2,0.007,0.002,0.007,0.000,0.004,0.001
cube_d5_k155,8,11,2,0,0,0.003,0.001,0.000,,,
cube_d5_k155,8,0,310,22343250,7447750,2.511,4.954,922.144,0.000,218.074,252.748
cube_d5_k155,8,1,7447750,7447750,3697750,1034.169,221.968,527.462,0.000,87.192,115.891
cube_d5_k155,8,2,3697750,3697750,781250,514.623,113.660,337.175,0.000,34.298,28.343
cube_d5_k155,8,3,781250,781250,156250,112.311,24.587,65.869,0.000,7.448,6.747
cube_d5_k155,8,4,156250,156250,31250,21.269,4.359,13.190,0.000,1.922,1.288
cube_d5_k155,8,5,31250,31250,6250,4.419,1.024,3.627,0.000,1.431,0.322
cube_d5_k155,8,6,6250,6250,1250,1.495,0.376,0.937,0.000,0.362,0.085
cube_d5_k155,8,7,1250,1250,250,0.321,0.120,0.242,0.000,0.088,0.031
cube_d5_k155,8,8,250,250,50,0.092,0.032,0.072,0.000,0.022,0.016
cube_d5_k155,8,9,50,50,10,0.037,0.008,0.022,0.000,0.007,0.004
cube_d5_k155,8,10,10,10,2,0.011,0.004,0.006,0.000,0.003,0.001
cube_d5_k155,8,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,8,0,310,22343250,7447750,2.680,4.967,905.763,0.000,218.750,253.175
cube_d5_k155,8,1,7447750,7447750,3697750,1128.903,252.077,573.598,0.000,87.112,118.769
cube_d5_k155,8,2,3697750,3697750,781250,557.155,129.002,366.871,0.000,34.772,27.727
cube_d5_k155,8,3,781250,781250,156250,116.015,26.116,68.423,0.000,7.344,7.178
cube_d5_k155,8,4,156250,156250,31250,22.770,4.825,14.628,0.000,1.963,1.416
cube_d5_k155,8,5,31250,31250,6250,4.498,1.084,4.055,0.000,1.591,0.331
cube_d5_k155,8,6,6250,6250,1250,1.377,0.376,0.967,0.000,0.344,0.087
cube_d5_k155,8,7,1250,1250,250,0.307,0.112,0.276,0.000,0.097,0.031
cube_d5_k155,8,8,250,250,50,0.095,0.038,0.071,0.000,0.021,0.014
cube_d5_k155,8,9,50,50,10,0.039,0.008,0.024,0.000,0.006,0.004
cube_d5_k155,8,10,10,10,2,0.010,0.003,0.006,0.000,0.003,0.001
cube_d5_k155,8,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,8,0,310,22343250,7447750,2.312,5.181,986.164,0.000,217.328,258.104
cube_d5_k155,8,1,7447750,7447750,3697750,1148.299,257.502,573.765,0.000,87.678,120.081
cube_d5_k155,8,2,3697750,3697750,781250,564.235,130.759,366.269,0.000,34.879,27.980
cube_d5_k155,8,3,781250,781250,156250,122.964,24.583,69.544,0.000,7.525,7.050
cube_d5_k155,8,4,156250,156250,31250,23.015,4.757,14.459,0.000,1.792,1.473
cube_d5_k155,8,5,31250,31250,6250,4.785,1.014,4.705,0.000,2.217,0.352
cube_d5_k155,8,6,6250,6250,1250,2.192,0.397,1.025,0.000,0.359,0.097
cube_d5_k155,8,7,1250,1250,250,0.310,0.128,0.275,0.000,0.093,0.034
cube_d5_k155,8,8,250,250,50,0.094,0.038,0.083,0.000,0.026,0.016
cube_d5_k155,8,9,50,50,10,0.038,0.017,0.027,0.000,0.007,0.004
cube_d5_k155,8,10,10,10,2,0.010,0.002,0.007,0.000,0.003,0.001
cube_d5_k155,8,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,8,0,310,22343250,7447750,2.206,5.209,972.794,0.000,214.561,260.296
cube_d5_k155,8,1,7447750,7447750,3697750,1158.818,258.103,578.362,0.000,88.301,121.387
cube_d5_k155,8,2,3697750,3697750,781250,565.880,131.059,369.556,0.000,34.565,27.548
cube_d5_k155,8,3,781250,781250,156250,116.864,26.280,70.194,0.000,7.489,7.378
cube_d5_k155,8,4,156250,156250,31250,22.652,5.097,15.461,0.000,1.987,1.623
cube_d5_k155,8,5,31250,31250,6250,4.591,1.039,4.059,0.000,1.578,0.338
cube_d5_k155,8,6,6250,6250,1250,1.332,0.360,0.961,0.000,0.338,0.093
cube_d5_k155,8,7,1250,1250,250,0.296,0.123,0.255,0.000,0.089,0.033
cube_d5_k155,8,8,250,250,50,0.090,0.039,0.078,0.000,0.022,0.015
cube_d5_k155,8,9,50,50,10,0.049,0.004,0.024,0.000,0.007,0.004
cube_d5_k155,8,10,10,10,2,0.010,0.003,0.006,0.000,0.003,0.001
cube_d5_k155,8,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,8,0,310,22343250,7447750,2.414,5.119,1009.484,0.000,215.999,261.257
cube_d5_k155,8,1,7447750,7447750,3697750,1160.213,259.107,576.485,0.000,89.167,120.558
cube_d5_k155,8,2,3697750,3697750,781250,567.961,132.234,373.987,0.000,34.552,27.493
cube_d5_k155,8,3,781250,781250,156250,122.390,26.497,69.711,0.000,7.645,7.270
cube_d5_k155,8,4,156250,156250,31250,24.067,4.848,15.882,0.000,2.168,1.813
cube_d5_k155,8,5,31250,31250,6250,4.682,1.011,3.994,0.000,1.496,0.326
cube_d5_k155,8,6,6250,6250,1250,1.341,0.375,0.973,0.000,0.349,0.094
cube_d5_k155,8,7,1250,1250,250,0.293,0.121,0.257,0.000,0.091,0.031
cube_d5_k155,8,8,250,250,50,0.084,0.035,0.072,0.000,0.022,0.013
cube_d5_k155,8,9,50,50,10,0.044,0.007,0.023,0.000,0.006,0.003
cube_d5_k155,8,10,10,10,2,0.010,0.003,0.006,0.000,0.003,0.001
cube_d5_k155,8,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,16,0,310,22343250,7447750,17.569,18.587,459.875,0.000,143.939,129.515
cube_d5_k155,16,1,7447750,7447750,3697750,431.975,96.894,283.604,0.000,49.618,63.758
cube_d5_k155,16,2,3697750,3697750,781250,241.912,56.413,171.755,0.000,26.512,16.325
cube_d5_k155,16,3,781250,781250,156250,61.589,12.932,35.829,0.000,4.455,3.482
cube_d5_k155,16,4,156250,156250,31250,11.239,2.915,7.496,0.000,1.019,0.743
cube_d5_k155,16,5,31250,31250,6250,2.400,0.592,2.855,0.000,1.554,0.202
cube_d5_k155,16,6,6250,6250,1250,1.033,0.321,0.731,0.000,0.328,0.059
cube_d5_k155,16,7,1250,1250,250,0.273,0.076,0.225,0.000,0.104,0.030
cube_d5_k155,16,8,250,250,50,0.074,0.032,0.061,0.000,0.020,0.013
cube_d5_k155,16,9,50,50,10,0.023,0.012,0.022,0.000,0.007,0.004
cube_d5_k155,16,10,10,10,2,0.009,0.003,0.006,0.000,0.003,0.001
cube_d5_k155,16,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,16,0,310,22343250,7447750,2.005,3.814,490.056,0.000,116.834,125.389
cube_d5_k155,16,1,7447750,7447750,3697750,523.888,116.840,276.107,0.000,46.823,62.686
cube_d5_k155,16,2,3697750,3697750,781250,261.334,60.266,162.538,0.000,19.344,15.017
cube_d5_k155,16,3,781250,781250,156250,62.911,12.129,34.163,0.000,4.755,3.615
cube_d5_k155,16,4,156250,156250,31250,11.389,2.979,7.557,0.000,1.086,0.767
cube_d5_k155,16,5,31250,31250,6250,2.309,0.587,2.904,0.000,1.576,0.212
cube_d5_k155,16,6,6250,6250,1250,0.943,0.306,0.731,0.000,0.321,0.064
cube_d5_k155,16,7,1250,1250,250,0.259,0.095,0.246,0.000,0.103,0.030
cube_d5_k155,16,8,250,250,50,0.075,0.032,0.064,0.000,0.022,0.013
cube_d5_k155,16,9,50,50,10,0.024,0.013,0.023,0.000,0.007,0.003
cube_d5_k155,16,10,10,10,2,0.010,0.003,0.006,0.000,0.004,0.001
cube_d5_k155,16,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,16,0,310,22343250,7447750,2.031,3.918,472.333,0.000,116.969,126.187
cube_d5_k155,16,1,7447750,7447750,3697750,536.219,118.700,278.744,0.000,47.533,62.306
cube_d5_k155,16,2,3697750,3697750,781250,264.660,60.916,167.086,0.000,19.048,15.009
cube_d5_k155,16,3,781250,781250,156250,63.092,14.541,35.983,0.000,4.294,3.525
cube_d5_k155,16,4,156250,156250,31250,11.232,2.616,7.525,0.000,1.132,0.748
cube_d5_k155,16,5,31250,31250,6250,2.277,0.590,2.735,0.000,1.406,0.208
cube_d5_k155,16,6,6250,6250,1250,0.988,0.303,0.706,0.000,0.312,0.058
cube_d5_k155,16,7,1250,1250,250,0.221,0.095,0.231,0.000,0.094,0.030
cube_d5_k155,16,8,250,250,50,0.081,0.030,0.063,0.000,0.022,0.013
cube_d5_k155,16,9,50,50,10,0.023,0.013,0.023,0.000,0.008,0.004
cube_d5_k155,16,10,10,10,2,0.009,0.003,0.006,0.000,0.003,0.001
cube_d5_k155,16,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,16,0,310,22343250,7447750,2.081,4.279,525.586,0.000,116.890,134.484
cube_d5_k155,16,1,7447750,7447750,3697750,562.734,128.075,296.777,0.000,48.504,60.447
cube_d5_k155,16,2,3697750,3697750,781250,273.227,62.297,172.654,0.000,19.080,15.260
cube_d5_k155,16,3,781250,781250,156250,64.910,12.827,36.823,0.000,4.381,3.747
cube_d5_k155,16,4,156250,156250,31250,11.628,2.564,7.882,0.000,1.222,0.792
cube_d5_k155,16,5,31250,31250,6250,2.299,0.607,2.896,0.000,1.473,0.220
cube_d5_k155,16,6,6250,6250,1250,1.018,0.299,0.746,0.000,0.315,0.076
cube_d5_k155,16,7,1250,1250,250,0.288,0.106,0.225,0.000,0.104,0.031
cube_d5_k155,16,8,250,250,50,0.079,0.032,0.072,0.000,0.025,0.016
cube_d5_k155,16,9,50,50,10,0.025,0.010,0.022,0.000,0.006,0.003
cube_d5_k155,16,10,10,10,2,0.008,0.002,0.006,0.000,0.003,0.001
cube_d5_k155,16,11,2,0,0,0.002,0.001,0.000,,,
cube_d5_k155,16,0,310,22343250,7447750,1.866,4.288,504.667,0.000,116.862,126.579
